"corporate.payment...2.";"corporate.payment...4."
2010-07-08;355.5
2010-07-08;4883.66
2010-08-02;13.9
2010-03-02;100
2010-01-17;22.78
2010-01-21;6.6
2010-01-22;12.72
2010-02-14;9.58
2010-02-15;41.34
2010-03-01;19.16
2010-03-29;13.2
2010-04-16;12.72
2010-07-05;15.97
2010-07-09;12.72
2010-08-02;22.36
2010-08-30;16.41
2010-09-27;3.63
2010-10-01;6.6
2010-10-29;19.6
2010-11-22;3.59
2010-12-01;9.58
2010-12-31;9.54
2010-06-07;45
2010-01-27;50
2010-01-28;71.04
2010-02-16;302.12
2010-03-01;673.06
2010-03-30;219.65
2010-03-30;256.66
2010-04-07;519.77
2010-04-29;128.71
2010-04-29;81.08
2010-08-17;881.06
2010-08-17;542.3
2010-08-30;427.16
2010-08-30;222.22
2010-09-19;215.68
2010-09-19;159.59
2010-10-28;125.68
2010-11-01;204.25
2010-11-01;197.88
2010-11-01;125.66
2010-12-01;2.53
2010-12-21;366.5
2010-01-18;172.82
2010-02-08;50
2010-12-16;50
2010-01-21;50
2010-12-07;50
2010-12-14;50
2010-01-31;47500
2010-12-07;2150
2010-01-13;220.84
2010-03-26;141.21
2010-04-19;115.5
2010-06-01;116.31
2010-06-30;215.87
2010-07-31;120.42
2010-08-21;230.33
2010-09-01;179.05
2010-10-25;168.56
2010-12-02;215.97
2010-12-14;45.4
2010-12-14;89.26
2010-01-08;12.93
2010-01-11;80
2010-01-11;179.22
2010-01-21;100.85
2010-01-25;265.87
2010-02-03;404.06
2010-02-03;72.84
2010-02-10;27
2010-02-11;129.3
2010-02-16;224.34
2010-02-17;97.85
2010-02-17;97.85
2010-02-18;404.06
2010-02-23;56.03
2010-03-03;90.03
2010-03-14;32.38
2010-03-14;75.86
2010-03-17;404.06
2010-03-21;106.38
2010-03-25;55.3
2010-04-06;97.85
2010-04-20;404.06
2010-05-06;64.39
2010-05-19;280.92
2010-06-03;436.17
2010-06-10;148.7
2010-06-15;91.26
2010-07-06;8.53
2010-07-12;91.48
2010-07-13;148.63
2010-07-23;255.98
2010-08-02;118.47
2010-08-09;404.06
2010-08-09;477.7
2010-09-07;133.61
2010-09-07;133.61
2010-09-13;476.54
2010-09-17;557.07
2010-09-20;476.54
2010-09-23;29.05
2010-10-18;52.15
2010-10-21;64.11
2010-10-25;13.47
2010-11-02;34.96
2010-11-03;101.29
2010-11-05;237.33
2010-11-11;1265.49
2010-11-11;949.12
2010-11-11;32.33
2010-11-12;142.47
2010-11-12;21.55
2010-11-12;20.15
2010-11-17;21.55
2010-11-22;66.14
2010-11-29;75.86
2010-11-30;56.41
2010-11-30;64.65
2010-12-01;136.61
2010-12-01;398.68
2010-12-07;851.05
2010-12-09;179.18
2010-12-20;9.23
2010-12-20;855.19
2010-02-01;462.85
2010-02-28;144.21
2010-04-06;138.64
2010-04-30;226.19
2010-06-01;146.82
2010-07-06;193.2
2010-08-02;107.73
2010-08-30;766.45
2010-09-29;160.43
2010-11-30;446.35
2010-02-16;50
2010-01-15;50
2010-02-02;50
2010-02-09;50
2010-02-24;50
2010-03-30;219
2010-05-18;151.2
2010-06-09;792.8
2010-06-14;495.33
2010-06-17;591.41
2010-06-30;351.49
2010-07-01;171.41
2010-07-14;239.66
2010-07-28;567.79
2010-08-03;170.65
2010-08-27;381.15
2010-01-05;15
2010-02-02;30
2010-02-02;15
2010-03-03;75
2010-03-16;45
2010-08-03;75
2010-08-03;90
2010-09-07;30
2010-10-01;30
2010-11-01;45
2010-12-28;60
2010-02-09;67.7
2010-03-15;223.61
2010-05-15;167.67
2010-06-15;64.58
2010-07-15;146.39
2010-12-15;79.05
2010-01-13;51.68
2010-01-19;52.54
2010-11-05;23.25
2010-12-17;50
2010-11-24;470.84
2010-03-08;43
2010-04-09;43
2010-08-31;43
2010-01-06;65.49
2010-04-05;493.62
2010-08-10;327.46
2010-11-17;67.66
2010-01-20;48.88
2010-01-26;27.23
2010-07-22;130
2010-06-23;531.7
2010-07-06;53.17
2010-08-10;53.17
2010-08-10;53.17
2010-07-16;161.7
2010-09-15;194.04
2010-01-14;857.62
2010-02-21;1062.09
2010-07-06;195.33
2010-07-23;525
2010-07-27;536.9
2010-08-21;440.15
2010-10-29;833.82
2010-11-02;555.97
2010-12-21;611.44
2010-01-02;147.33
2010-01-03;171.35
2010-01-19;289.29
2010-01-20;124.55
2010-02-10;158.28
2010-02-24;95.92
2010-03-09;114.51
2010-04-14;96.54
2010-04-27;218.26
2010-05-25;407.54
2010-07-28;265.78
2010-08-28;155.61
2010-09-30;300.23
2010-11-01;221.49
2010-11-13;170.47
2010-12-10;159.12
2010-12-15;243.62
2010-05-13;400
2010-08-30;400
2010-11-30;400
2010-02-09;0.49
2010-01-12;1.7
2010-02-09;13.44
2010-07-16;18.96
2010-02-09;3.58
2010-02-19;3.8
2010-08-02;2.09
2010-01-12;9.37
2010-07-16;129.77
2010-12-17;12
2010-01-12;39.16
2010-01-26;15.21
2010-02-08;20.91
2010-07-20;33.24
2010-02-09;1.08
2010-03-11;1.62
2010-07-13;1.52
2010-01-12;5.47
2010-01-27;147.69
2010-03-17;310.9
2010-01-12;5.08
2010-02-09;20.28
2010-07-14;100.46
2010-01-12;6.59
2010-01-12;6.59
2010-07-13;8.64
2010-12-09;5.41
2010-01-27;7.75
2010-07-13;21.38
2010-12-09;13.92
2010-01-12;5.47
2010-07-16;3.03
2010-12-09;4.66
2010-01-27;3.92
2010-01-28;213.54
2010-02-09;353.8
2010-07-14;755.55
2010-01-28;28.55
2010-08-05;57.49
2010-12-09;35.92
2010-01-26;2125.02
2010-02-09;426.43
2010-07-08;3397.33
2010-07-16;686.04
2010-11-01;15
2010-12-17;2111.83
2010-01-12;28.05
2010-08-02;29.62
2010-12-09;50.47
2010-01-27;18.6
2010-07-20;22.56
2010-02-09;32.71
2010-07-16;290.39
2010-12-29;14.23
2010-07-16;120.87
2010-12-22;15.76
2010-08-05;154.5
2010-09-28;687.6
2010-02-09;1345.85
2010-07-21;105.74
2010-08-02;2.92
2010-07-21;21.77
2010-07-13;669.64
2010-07-21;8.16
2010-07-16;1.16
2010-01-08;480.86
2010-01-22;304.9
2010-02-26;224.8
2010-03-10;215.43
2010-04-16;192.01
2010-04-23;334.31
2010-04-23;250.56
2010-05-05;212.25
2010-05-17;265.39
2010-06-03;210.74
2010-06-15;316.13
2010-06-25;325.5
2010-07-12;297.4
2010-07-28;231.91
2010-12-24;477.51
2010-01-05;629.69
2010-01-05;539.87
2010-01-15;635.63
2010-01-08;195
2010-01-22;195
2010-02-05;195
2010-03-04;195
2010-03-26;195
2010-03-26;195
2010-04-26;390
2010-12-11;195
2010-12-24;195
2010-02-09;50
2010-08-03;31.4
2010-04-20;173.08
2010-02-02;50
2010-09-08;225
2010-02-02;50
2010-12-17;50
2010-01-28;4.62
2010-02-09;6.13
2010-07-21;22.31
2010-02-17;72
2010-01-05;120
2010-01-12;120
2010-01-19;120
2010-01-26;120
2010-02-02;120
2010-02-09;120
2010-02-16;120
2010-02-23;120
2010-03-02;120
2010-03-09;120
2010-03-16;60
2010-03-19;60
2010-03-23;120
2010-03-30;120
2010-04-06;120
2010-04-13;120
2010-04-20;120
2010-04-27;120
2010-05-04;120
2010-05-11;120
2010-05-18;120
2010-05-25;120
2010-06-01;120
2010-06-08;120
2010-06-15;120
2010-06-21;180
2010-06-29;120
2010-07-06;120
2010-07-13;120
2010-07-20;120
2010-07-27;120
2010-12-15;120
2010-12-22;120
2010-12-30;60
2010-03-04;65.35
2010-03-11;65.13
2010-03-18;65
2010-03-24;165
2010-03-25;65
2010-04-01;65
2010-04-15;65
2010-04-22;65
2010-04-29;65
2010-05-06;65
2010-05-13;65
2010-05-19;165
2010-05-20;199.75
2010-05-27;6
2010-05-27;65
2010-06-03;6
2010-06-03;6
2010-06-03;125
2010-06-10;6
2010-06-10;6
2010-06-10;65
2010-06-17;125
2010-06-24;125
2010-07-21;125
2010-07-21;150
2010-07-21;150
2010-07-21;150
2010-07-29;150
2010-08-05;150
2010-08-12;150.22
2010-08-12;120
2010-08-19;150
2010-08-26;150
2010-09-02;150
2010-09-09;150
2010-09-16;125
2010-09-16;125
2010-02-10;73.3
2010-04-27;206.75
2010-06-23;189
2010-07-16;55.13
2010-01-10;926.6
2010-02-24;256.5
2010-02-25;1082.91
2010-05-17;1207.6
2010-06-28;12.82
2010-07-09;593.15
2010-08-19;855
2010-10-14;513
2010-11-18;961.87
2010-11-18;522
2010-01-05;50
2010-02-28;210.43
2010-03-23;118.07
2010-12-08;22.77
2010-12-08;22.77
2010-01-05;50
2010-02-09;50
2010-02-03;365.11
2010-03-23;906.49
2010-08-20;5256.98
2010-01-26;99
2010-12-14;738.75
2010-07-27;250
2010-02-23;67.32
2010-03-01;154.9
2010-11-09;104.63
2010-01-31;532.5
2010-01-31;1031.9
2010-02-28;859.1
2010-03-01;234.3
2010-03-01;395.2
2010-04-30;1071.6
2010-05-31;676.4
2010-06-30;961.06
2010-07-31;1467.72
2010-08-31;967.75
2010-09-30;1154.2
2010-10-31;3095.24
2010-11-30;1038.1
2010-12-31;778.1
2010-01-02;181.4
2010-03-07;188.85
2010-04-25;142.8
2010-04-25;134.4
2010-12-05;181.4
2010-01-08;8.5
2010-02-01;41.75
2010-03-05;40.75
2010-03-31;78.17
2010-06-30;43.75
2010-08-07;34.25
2010-05-18;500
2010-03-04;114
2010-06-15;38
2010-01-02;2400
2010-01-02;2400
2010-02-01;2400
2010-02-01;2400
2010-03-01;2400
2010-03-01;2400
2010-04-01;2400
2010-04-01;2400
2010-05-01;2400
2010-06-01;2400
2010-07-01;2400
2010-08-01;2400
2010-08-01;1200
2010-09-01;2400
2010-10-01;2400
2010-11-01;2400
2010-12-01;2400
2010-01-14;145
2010-01-14;290
2010-01-13;15
2010-02-19;15
2010-03-02;15
2010-04-05;15
2010-05-17;15
2010-08-03;50
2010-08-14;50
2010-01-04;20
2010-07-16;480
2010-07-27;120
2010-07-30;180
2010-08-18;405
2010-08-26;170
2010-08-30;220
2010-09-17;90
2010-09-24;45
2010-11-01;40
2010-11-01;40
2010-12-14;105
2010-12-16;110
2010-12-30;35
2010-05-01;24
2010-06-03;106
2010-07-02;106
2010-08-02;106
2010-09-03;232
2010-10-01;242
2010-12-17;200
2010-12-31;20
2010-01-30;1274.6
2010-01-31;442.25
2010-02-28;521.2
2010-03-01;163.06
2010-03-01;176.26
2010-11-30;346.63
2010-11-30;374.18
2010-12-31;179.88
2010-05-20;24
2010-05-26;24
2010-05-28;24
2010-01-08;438.88
2010-01-20;23.11
2010-01-21;68.8
2010-01-26;105
2010-01-27;21.24
2010-01-27;178.86
2010-02-01;138.45
2010-02-07;179.45
2010-02-07;66.72
2010-02-11;103.14
2010-02-11;35.19
2010-02-15;777.4
2010-02-22;824.2
2010-02-22;22.52
2010-02-24;119.49
2010-03-03;36.63
2010-03-12;236.16
2010-03-17;36.9
2010-03-19;34.5
2010-03-19;31.31
2010-03-23;113.2
2010-04-19;284.66
2010-04-23;74.44
2010-04-23;36.63
2010-04-23;76.25
2010-04-27;29.87
2010-04-27;390.58
2010-04-29;140.04
2010-05-01;169.01
2010-05-03;98.08
2010-05-17;132
2010-05-18;74.44
2010-05-28;248.14
2010-06-01;390.05
2010-06-02;54.95
2010-06-03;59.74
2010-06-05;94.03
2010-06-07;140.95
2010-06-11;21.56
2010-06-16;518.81
2010-06-24;21.3
2010-06-24;136.37
2010-07-01;22.68
2010-07-01;95.47
2010-07-20;43.13
2010-07-20;35.19
2010-07-23;32.8
2010-07-27;46.91
2010-07-29;34.71
2010-07-30;254.37
2010-08-02;23.37
2010-08-17;36.9
2010-08-18;397.56
2010-08-24;36.63
2010-08-25;60.01
2010-08-25;28.7
2010-08-30;73.27
2010-09-01;61.98
2010-09-08;29.87
2010-09-25;62.62
2010-10-01;27.69
2010-10-01;99.25
2010-10-01;21.3
2010-10-01;30.13
2010-10-05;62.94
2010-10-13;30.88
2010-10-18;571.95
2010-10-18;24.17
2010-10-26;62.03
2010-11-04;71.56
2010-11-10;377.48
2010-11-15;26.25
2010-11-16;131.26
2010-11-18;758.86
2010-11-19;68.8
2010-11-22;24.81
2010-12-02;20
2010-12-02;207.8
2010-12-13;286.37
2010-12-14;24.81
2010-12-14;200.43
2010-12-15;26.25
2010-01-31;6.45
2010-01-31;14.92
2010-02-28;-1.43
2010-03-31;3
2010-03-31;3
2010-04-02;2.55
2010-05-24;4.57
2010-05-31;4.57
2010-08-26;10.57
2010-08-26;13.43
2010-09-25;3
2010-10-25;6
2010-10-25;6
2010-11-30;3.45
2010-12-25;7.43
2010-03-12;38.26
2010-12-29;38.26
2010-03-15;103.73
2010-04-15;34.4
2010-03-17;103.6
2010-04-16;61.16
2010-01-10;212.73
2010-02-20;263.1
2010-03-29;316.37
2010-04-23;403.85
2010-05-03;637.13
2010-05-14;497.46
2010-06-11;152.56
2010-07-16;119.4
2010-07-28;243.44
2010-01-05;10.36
2010-01-18;6.04
2010-02-09;28.48
2010-02-14;19.09
2010-03-12;46.39
2010-03-23;6.04
2010-08-27;9.06
2010-08-27;11.06
2010-09-28;6.04
2010-01-11;283.8
2010-02-26;617.11
2010-01-25;55
2010-07-28;131
2010-02-09;109.16
2010-02-18;648.59
2010-01-05;76.32
2010-01-05;16.7
2010-01-07;12.5
2010-01-08;60.31
2010-01-11;515.43
2010-01-13;515.16
2010-01-13;396.39
2010-01-15;190.54
2010-01-15;27.22
2010-01-18;254.4
2010-01-20;200.61
2010-01-20;174.9
2010-01-20;170.34
2010-01-20;170.34
2010-01-25;883.57
2010-01-27;498.2
2010-01-27;825.21
2010-01-27;83.48
2010-01-28;68.9
2010-01-31;640.13
2010-02-02;267.65
2010-02-03;41.34
2010-02-04;1027.67
2010-02-04;1157.52
2010-02-04;67.84
2010-02-05;119.94
2010-02-09;116.39
2010-02-10;563.02
2010-02-11;602.92
2010-02-12;153.75
2010-02-15;162.45
2010-02-17;567.1
2010-02-17;551.73
2010-02-18;102.45
2010-02-22;40.74
2010-02-23;197.69
2010-02-24;62.43
2010-02-24;944.46
2010-02-26;842.49
2010-02-28;304.49
2010-03-01;99.8
2010-03-01;263.94
2010-03-01;94.34
2010-03-01;861.78
2010-03-02;36.02
2010-03-05;94.34
2010-03-07;25.44
2010-03-07;224.99
2010-03-09;1162.61
2010-03-09;989.78
2010-03-10;521.45
2010-03-10;174.53
2010-03-10;206.51
2010-03-11;100.61
2010-03-12;707.34
2010-03-12;152.78
2010-03-14;62.54
2010-03-15;154.92
2010-03-16;106.88
2010-03-17;759.91
2010-03-18;196.37
2010-03-24;209.99
2010-03-29;424.16
2010-03-30;486.22
2010-04-01;761.82
2010-04-06;463.04
2010-04-12;168.49
2010-04-14;301.99
2010-04-15;791.93
2010-04-16;89.04
2010-04-22;2288.33
2010-04-27;971.6
2010-05-05;194.67
2010-05-06;478.59
2010-05-06;375.83
2010-05-06;209.99
2010-05-14;191.12
2010-05-26;149.17
2010-05-26;87.45
2010-05-28;24.65
2010-06-01;68.55
2010-06-01;121.9
2010-06-02;120.31
2010-06-07;691.17
2010-06-07;460.04
2010-06-08;137.8
2010-06-10;146.28
2010-06-14;258.48
2010-06-14;196.37
2010-06-14;534.93
2010-06-17;83.9
2010-06-22;727.27
2010-06-22;599.19
2010-06-23;95.4
2010-06-24;66.79
2010-06-25;391.14
2010-06-30;889.29
2010-06-30;96.18
2010-07-08;380.38
2010-07-08;998.39
2010-07-15;369.12
2010-07-20;33.02
2010-07-20;352.8
2010-07-21;163.77
2010-07-23;160.79
2010-07-26;349.8
2010-07-26;501.54
2010-07-26;994.23
2010-07-27;1401.17
2010-07-29;349.8
2010-08-02;669.02
2010-08-03;248.31
2010-08-03;535.93
2010-08-05;213.96
2010-08-09;60.42
2010-08-09;814.72
2010-08-12;248.84
2010-08-13;67.84
2010-08-16;16.06
2010-08-17;322.24
2010-08-19;311.64
2010-08-20;357.35
2010-08-23;171.72
2010-08-24;42.29
2010-08-25;151.53
2010-08-27;958.24
2010-08-27;23.48
2010-09-01;302.17
2010-09-01;49.32
2010-09-09;1889.51
2010-09-09;476.1
2010-09-09;-24
2010-09-17;160.01
2010-09-17;19.08
2010-09-17;35.8
2010-09-20;391.14
2010-09-20;30.26
2010-09-21;316.83
2010-09-22;776.45
2010-09-23;99.06
2010-09-23;62.54
2010-09-23;-263.94
2010-09-23;-567.1
2010-09-24;237.35
2010-09-28;275.07
2010-10-01;251.86
2010-10-06;949.06
2010-10-08;100
2010-10-15;266.06
2010-10-18;62.54
2010-10-19;69
2010-10-26;31.27
2010-10-28;391.14
2010-11-05;184.02
2010-11-08;121.9
2010-11-08;808.73
2010-11-11;493.06
2010-11-12;583
2010-11-12;-391.14
2010-11-19;343.28
2010-11-22;502.86
2010-11-23;198.15
2010-11-24;63.6
2010-12-01;34.98
2010-12-01;34.4
2010-12-07;1053.64
2010-12-10;38.31
2010-12-13;87.02
2010-12-13;205.64
2010-12-14;609.46
2010-12-14;147.08
2010-12-15;127.2
2010-12-15;127.2
2010-12-15;127.2
2010-12-16;-74
2010-12-16;-74
2010-12-16;-74
2010-12-17;202.73
2010-12-17;202.73
2010-12-17;202.73
2010-12-20;343.44
2010-12-22;25.33
2010-12-29;37.1
2010-12-29;37.1
2010-12-29;37.1
2010-12-29;37.1
2010-12-30;121.9
2010-01-10;450
2010-01-17;376.88
2010-01-24;360
2010-01-31;450
2010-02-07;450
2010-02-14;450
2010-02-21;450
2010-02-28;337.5
2010-02-25;52.75
2010-02-11;126.66
2010-02-16;65.59
2010-02-17;65.59
2010-03-09;63.33
2010-03-14;142.22
2010-03-25;196.77
2010-03-26;131.18
2010-04-17;316.65
2010-05-22;126.74
2010-06-06;196.77
2010-06-06;0
2010-06-14;284.6
2010-06-25;300.74
2010-08-04;76.72
2010-08-06;75.72
2010-08-20;65.59
2010-11-12;204.37
2010-11-12;305.59
2010-11-13;361.28
2010-11-13;361.28
2010-11-19;63.33
2010-11-20;204.98
2010-11-24;76.72
2010-12-09;63.33
2010-07-14;77
2010-11-25;116.35
2010-02-11;47.5
2010-01-14;112.72
2010-02-15;71.2
2010-03-14;35.6
2010-05-04;26.88
2010-05-25;189.8
2010-06-09;256.6
2010-06-30;153.96
2010-08-10;323.54
2010-08-31;443.96
2010-10-19;369.76
2010-11-21;109.52
2010-07-29;733.5
2010-07-29;501
2010-01-05;347.2
2010-01-14;387.89
2010-01-19;347.2
2010-01-26;347.2
2010-02-02;442.15
2010-02-09;434
2010-02-16;86.8
2010-12-28;173.6
2010-01-02;34.19
2010-01-02;25
2010-02-01;25
2010-02-01;25
2010-03-01;25
2010-03-01;25
2010-04-01;25
2010-04-08;12
2010-05-01;42.8
2010-06-01;29.8
2010-07-01;25
2010-08-01;25
2010-09-01;29.8
2010-10-01;36.17
2010-11-01;36.17
2010-12-01;29.1
2010-12-01;29.8
2010-11-19;105.55
2010-12-14;239.25
2010-01-05;8502.5
2010-01-05;2960
2010-01-05;2960
2010-01-12;11480
2010-01-12;11480
2010-01-12;9785
2010-01-12;9785
2010-01-12;7935
2010-01-12;7935
2010-01-12;3037.5
2010-01-12;3037.5
2010-01-19;3555
2010-01-26;12110
2010-01-26;8645
2010-01-26;7600
2010-01-26;16560
2010-01-26;3375
2010-02-01;3412.5
2010-02-01;3318
2010-02-09;11970
2010-02-09;8977.5
2010-02-09;10580
2010-02-09;3318
2010-02-16;3436.5
2010-02-23;3160
2010-02-23;13650
2010-02-23;8170
2010-02-23;11155
2010-03-01;3160
2010-03-08;7600
2010-03-08;10925
2010-10-01;2535.75
2010-10-06;4752
2010-10-13;1820
2010-10-13;1440
2010-10-20;3160
2010-10-20;1425
2010-10-20;5135.75
2010-10-27;4030
2010-11-03;10497.5
2010-11-03;10497.5
2010-11-03;3250
2010-11-17;11257.5
2010-11-17;11257.5
2010-11-17;2136
2010-11-23;6080
2010-11-23;6080
2010-12-01;9200
2010-12-08;8740
2010-12-08;8740
2010-12-08;3685
2010-12-15;10920
2010-12-15;4560
2010-12-15;10592.5
2010-12-15;9660
2010-12-15;3610
2010-12-22;3775
2010-12-22;3775
2010-12-22;8977.5
2010-12-22;8977.5
2010-12-29;11130
2010-12-29;11130
2010-12-29;9025
2010-12-29;9025
2010-12-29;8050
2010-12-29;8050
2010-12-29;2827.5
2010-12-29;2827.5
2010-01-31;54
2010-03-31;90
2010-11-13;304
2010-12-04;108
2010-12-31;36
2010-10-08;93
2010-01-08;325
2010-01-11;175
2010-01-12;150
2010-01-14;175
2010-01-14;150
2010-01-25;125
2010-01-28;618.75
2010-02-08;250
2010-02-09;150
2010-02-15;250
2010-02-01;1393.43
2010-03-04;111.54
2010-01-15;1076.46
2010-02-15;1170.33
2010-03-15;1259.15
2010-04-15;1203.87
2010-12-15;831.76
2010-02-14;50
2010-02-14;200
2010-02-24;11
2010-06-02;575
2010-11-22;100
2010-01-25;55
2010-06-18;3050
2010-07-03;4712.5
2010-07-09;2787.5
2010-07-14;1200
2010-11-24;4575
2010-12-30;7150
2010-12-18;3373.4
2010-12-21;7750
2010-12-28;325
2010-08-09;102.31
2010-08-02;156.04
2010-08-05;40.27
2010-01-28;214.25
2010-02-09;166.75
2010-07-16;17.88
2010-07-16;782.7
2010-03-17;22.27
2010-08-12;8.53
2010-02-09;22759.04
2010-02-14;22759.04
2010-04-05;21868.72
2010-08-09;762.92
2010-08-09;37.78
2010-08-09;35.06
2010-08-12;9.21
2010-08-12;48.06
2010-01-27;249.07
2010-01-27;1.45
2010-02-08;14.33
2010-08-09;76.81
2010-09-03;145.84
2010-08-16;31.21
2010-07-20;8.71
2010-08-02;489.35
2010-08-09;224.05
2010-01-14;207.54
2010-02-17;55
2010-02-22;43.92
2010-02-22;43.92
2010-03-03;55
2010-03-18;76.55
2010-04-23;379.6
2010-07-12;281.54
2010-07-12;281.54
2010-07-13;263.26
2010-07-21;898.34
2010-07-22;308.31
2010-07-22;263.26
2010-07-26;231.03
2010-07-28;137.33
2010-07-28;55
2010-08-03;883.2
2010-08-23;636.64
2010-09-09;108.08
2010-09-09;55
2010-12-17;205.77
2010-12-21;55
2010-01-04;51.03
2010-02-01;276.62
2010-12-30;107.27
2010-08-18;475
2010-01-12;48.16
2010-01-12;415.8
2010-01-19;-59.4
2010-01-19;-59.4
2010-01-20;52.8
2010-01-20;144.41
2010-01-26;176
2010-01-31;200.48
2010-02-15;385.83
2010-02-17;44
2010-02-17;96.32
2010-02-17;44
2010-02-24;100.8
2010-03-01;502.88
2010-03-09;174.72
2010-03-21;174.9
2010-03-23;241.22
2010-03-30;251.9
2010-04-12;112
2010-04-12;407.7
2010-04-23;189
2010-04-29;189
2010-04-30;189
2010-05-13;189
2010-05-14;256.48
2010-05-27;378
2010-05-27;200.48
2010-06-17;359.7
2010-06-17;263.77
2010-06-30;214.5
2010-07-19;77.28
2010-07-19;174.9
2010-08-27;229.9
2010-08-31;328.9
2010-09-08;459.8
2010-09-14;634.7
2010-09-30;174.9
2010-10-08;404.8
2010-10-12;170.13
2010-10-12;288.98
2010-10-15;382.8
2010-10-15;-118.8
2010-10-20;404.8
2010-10-26;229.9
2010-10-29;149.6
2010-11-02;229.9
2010-11-16;229.9
2010-12-15;174.9
2010-12-16;174.9
2010-12-17;288.98
2010-12-17;288.98
2010-12-23;75.9
2010-12-29;-25.3
2010-12-29;-25.3
2010-12-31;88
2010-03-02;170
2010-02-26;53.4
2010-04-26;26.7
2010-09-23;96.87
2010-11-25;53.4
2010-05-21;33.95
2010-01-10;28
2010-02-10;16.93
2010-01-28;585
2010-01-30;325
2010-02-27;260
2010-03-27;270
2010-05-29;325
2010-05-30;260
2010-06-30;260
2010-07-31;910
2010-08-28;260
2010-09-30;260
2010-11-30;260
2010-12-19;195
2010-03-10;126
2010-05-18;132.19
2010-07-08;108
2010-10-08;132.19
2010-10-29;102.53
2010-11-10;102.53
2010-01-30;360
2010-01-30;125.57
2010-02-27;360
2010-02-27;255.4
2010-03-31;500
2010-03-31;500
2010-04-30;320
2010-06-11;450
2010-06-28;340
2010-07-31;450
2010-07-31;145.27
2010-09-10;525
2010-09-10;525
2010-09-10;234.56
2010-12-31;410
2010-02-11;88
2010-08-17;80
2010-12-10;219
2010-03-09;165.37
2010-01-17;436.48
2010-01-24;392.48
2010-01-31;392.48
2010-02-21;392.48
2010-05-30;16.35
2010-06-29;589.17
2010-06-29;87.2
2010-09-25;112.32
2010-10-15;112.32
2010-10-15;154.44
2010-01-28;216.8
2010-04-05;148.39
2010-05-20;55.2
2010-01-10;231.29
2010-01-11;24.72
2010-01-29;157.95
2010-01-29;89.36
2010-02-09;234.16
2010-02-09;109.46
2010-02-09;213.13
2010-02-27;36.89
2010-03-09;129.89
2010-03-09;72.46
2010-03-10;147.57
2010-03-24;37.93
2010-04-29;115
2010-04-29;42.54
2010-05-07;58.55
2010-05-07;15.88
2010-06-18;18.67
2010-06-18;16.11
2010-07-09;14.11
2010-07-09;13.65
2010-08-10;14.25
2010-08-10;14.25
2010-09-09;13.65
2010-09-09;13.65
2010-10-08;16.44
2010-10-08;15.51
2010-11-09;54.12
2010-11-09;23.3
2010-12-08;122.75
2010-12-10;18.28
2010-09-17;3.22
2010-03-13;356.79
2010-03-28;356.79
2010-03-28;101.02
2010-04-11;356.79
2010-08-09;2868.57
2010-08-12;2277.34
2010-12-29;31.02
2010-09-09;30
2010-02-24;27.57
2010-08-20;50
2010-08-20;50
2010-08-20;50
2010-03-11;2.16
2010-07-16;1.98
2010-12-09;2.05
2010-07-16;20.09
2010-01-12;27.96
2010-02-09;38.98
2010-08-09;23.32
2010-01-27;5.16
2010-02-09;5.09
2010-01-12;2.81
2010-02-08;2.9
2010-01-12;31.19
2010-07-16;82.61
2010-07-21;82.36
2010-12-09;32.3
2010-01-27;3.54
2010-07-14;2.19
2010-12-22;3.43
2010-02-19;42.33
2010-07-16;87.75
2010-12-17;40.8
2010-01-27;45.41
2010-01-27;27.5
2010-04-10;110.29
2010-07-16;46.87
2010-07-21;45.84
2010-01-27;3.84
2010-07-16;1.84
2010-07-16;0.91
2010-12-17;2.52
2010-01-27;0.96
2010-01-12;3.46
2010-07-16;2.12
2010-07-16;2.12
2010-12-08;3.43
2010-01-12;22.99
2010-07-14;18.53
2010-12-17;24.07
2010-02-09;3.53
2010-07-16;2.6
2010-12-09;13.14
2010-01-12;89.29
2010-02-09;67.83
2010-07-21;138.47
2010-01-12;15.56
2010-01-27;16.18
2010-02-09;44.55
2010-07-21;23.36
2010-01-28;5.99
2010-01-12;149.75
2010-02-09;253.19
2010-08-16;198.19
2010-01-12;14.85
2010-07-13;24.64
2010-12-09;10.99
2010-01-27;18.61
2010-02-08;17.47
2010-07-13;11.26
2010-09-17;10.97
2010-02-18;26
2010-04-05;40
2010-10-11;128
2010-02-24;70.38
2010-01-03;550
2010-01-04;550
2010-02-01;550
2010-02-03;550
2010-03-01;550
2010-03-02;550
2010-03-30;475
2010-04-01;550
2010-05-05;550
2010-06-02;550
2010-07-05;550
2010-07-30;550
2010-09-03;550
2010-10-01;550
2010-11-01;550
2010-11-29;550
2010-01-04;475
2010-01-07;1175
2010-01-08;600
2010-01-11;325
2010-01-12;476.67
2010-01-12;775
2010-01-12;150
2010-01-12;312.5
2010-01-12;262.5
2010-01-12;437.5
2010-01-13;650
2010-01-14;637.5
2010-01-14;300
2010-01-15;950
2010-01-17;50
2010-01-19;1175
2010-01-19;950
2010-01-20;325
2010-01-22;1375
2010-01-25;500
2010-01-26;400
2010-01-26;525
2010-01-26;350
2010-01-26;512.5
2010-01-26;487
2010-01-26;1450
2010-01-26;400
2010-01-26;237
2010-01-26;525
2010-01-27;450
2010-01-27;525
2010-01-27;50
2010-01-28;575
2010-01-28;250
2010-01-29;250
2010-01-31;850
